Třebíč,6,2018-03-11
Trutnov,-15,2000-04-16
Šumperk,31,2005-03-01
Ústí nad Labem,1,2006-07-24
Tábor,14,2020-08-10
Mladá Boleslav,1,2022-04-03
Klatovy,24,2000-07-06
Litvínov,-9,2004-10-22
Přerov,11,2021-09-25
Litvínov,12,2010-01-25
Jihlava,-6,2007-04-13
Karviná,8,2014-03-05
Blansko,-14,2002-08-25
Rumburk,8,2019-11-05
Litoměřice,19,2004-07-28
Uherské Hradiště,14,2016-04-12
Kolín,15,2004-11-26
Nový Jičín,19,2012-09-14
Benešov,30,2002-10-15
Beroun,10,2013-03-14
Kladno,17,2002-11-01
Chomutov,8,2004-07-06
Náchod,-5,2007-01-14
Kladno,-10,2021-07-18
Zlín,-9,2010-07-28
Děčín,3,2023-02-19
Pardubice,16,2022-06-05
Kolín,-11,2000-05-09
Česká Lípa,4,2004-09-19
Žatec,-6,2019-11-11
Sušice,23,2008-04-30
Pelhřimov,2,2020-05-18
Uherské Hradiště,2,2020-10-31
Louny,23,2004-09-12
Praha,31,2005-11-24
Olomouc,-12,2021-10-10
Cheb,1,2008-03-29
Pardubice,21,2000-03-13
Třebíč,8,2014-10-12
Praha,-7,2005-11-04
Rakovník,-14,2007-05-25
Náchod,24,2004-04-01
Kopřivnice,19,2002-07-30
Tábor,21,2020-10-29
Český Těšín,29,2022-12-14
Louny,18,2015-11-02
Ostrov,8,2001-12-30
Vsetín,-12,2005-02-27
Šumperk,1,2015-04-09
Valašské Meziříčí,8,2022-07-03
Liberec,4,2011-07-13
Karviná,-13,2014-12-12
Ostrov,23,2009-07-15
Valašské Meziříčí,11,2020-10-08
Klatovy,32,2017-08-06
Česká Lípa,23,2007-02-23
Kopřivnice,21,2015-01-24
Jeseník,20,2012-01-27
Nový Jičín,-12,2002-02-12
Rumburk,24,2004-04-22
Jindřichův Hradec,-2,2004-04-29
Kolín,-8,2014-09-29
Chomutov,-5,2011-04-13
Brandýs nad Labem-Stará Boleslav,28,2005-01-01
Litvínov,-7,2020-09-26
Plzeň,21,2012-07-25
Přerov,22,2022-01-17
Litoměřice,31,2000-10-01
Jeseník,18,2016-11-18
Uherské Hradiště,6,2000-12-15
Brandýs nad Labem-Stará Boleslav,1,2004-09-15
Žatec,-9,2020-07-12
Litoměřice,-10,2017-08-04
Zlín,-14,2005-03-30
Chomutov,-12,2005-09-10
Blansko,19,2008-02-13
Rumburk,-11,2020-01-15
Zlín,15,2022-07-01
Přerov,10,2010-01-15
Hradec Králové,-14,2008-12-14
Jirkov,4,2006-07-21
České Budějovice,17,2016-04-12
Hradec Králové,21,2021-05-23
Jindřichův Hradec,33,2000-11-25
Sušice,0,2005-07-20
Mladá Boleslav,6,2016-03-31
Litvínov,-8,2009-11-30
Kladno,-6,2019-10-13
Rakovník,30,2007-07-21
Děčín,28,2017-05-19
Náchod,-6,2008-04-23
Karviná,-1,2004-12-12
Sušice,15,2017-11-27
Rumburk,18,2008-03-18
Rakovník,-1,2003-03-04
Pelhřimov,-14,2005-06-22
Cheb,33,2014-05-15
Olomouc,-15,2001-01-17
Frýdek-Místek,14,2013-03-03
Chomutov,24,2009-11-23
Šumperk,23,2003-01-13
Liberec,31,2013-02-16
Kroměříž,14,2004-03-31
Kolín,12,2020-01-26
Břeclav,16,2017-01-27
Benešov,-14,2017-03-03
Olomouc,29,2014-03-13
Prostějov,8,2008-02-14
Šumperk,2,2020-10-30
Nový Jičín,25,2021-09-17
Břeclav,16,2010-09-10
Rumburk,-4,2017-10-05
Zlín,12,2000-03-28
Česká Lípa,28,2000-09-24
Jablonec nad Nisou,-3,2014-12-27
Prostějov,31,2012-07-13
Pardubice,-5,2008-01-21
Ostrava,17,2004-04-17
Havířov,-1,2004-06-18
Benešov,27,2017-07-03
Zlín,8,2021-02-27
Jablonec nad Nisou,-8,2010-02-20
Žatec,22,2004-12-02
Jeseník,-12,2022-02-02
Cheb,-10,2019-04-25
Litvínov,3,2001-03-03
Havířov,-11,2009-03-25
Ústí nad Labem,4,2007-12-25
Tábor,31,2019-09-21
Břeclav,34,2022-12-01
Ostrava,17,2022-11-21
Brno,19,2019-10-30
Český Těšín,28,2016-02-23
Jičín,-14,2011-05-30
Ústí nad Labem,32,2004-06-07
Karviná,-13,2010-10-16
Uherské Hradiště,32,2014-06-27
Hradec Králové,26,2009-12-05
Rakovník,7,2014-09-12
Český Těšín,2,2018-05-25
Ostrava,-8,2018-01-31
Sušice,27,2017-01-27
Cheb,26,2001-08-02
Český Těšín,13,2017-11-11
Jirkov,21,2006-04-19
Žatec,5,2017-11-09
Ostrava,19,2000-07-03
Chomutov,25,2005-08-01
Ostrov,-9,2020-04-20
Jeseník,-11,2000-08-24
Kopřivnice,25,2014-01-25
Český Těšín,7,2001-02-23
Ostrava,19,2018-04-08
Jindřichův Hradec,4,2011-10-21
Beroun,-5,2000-10-24
Ostrava,24,2015-01-06
Frýdek-Místek,2,2002-06-23
Nový Jičín,27,2015-01-14
Jindřichův Hradec,17,2007-03-14
Chomutov,12,2018-02-12
Jihlava,-10,2014-10-22
Karviná,-2,2014-03-02
Beroun,15,2008-02-03
Cheb,24,2013-02-21
Jičín,14,2003-12-09
Brandýs nad Labem-Stará Boleslav,6,2014-08-06
Jirkov,10,2005-08-14
Jeseník,33,2021-05-22
Žatec,3,2022-07-11
Tábor,-11,2022-01-11
Zlín,14,2012-01-24
Jihlava,-7,2002-09-09
Jeseník,27,2014-07-09
Havířov,-5,2000-01-26
Brandýs nad Labem-Stará Boleslav,5,2000-01-13
Plzeň,-3,2004-04-24
Frýdek-Místek,-12,2019-12-07
Jihlava,27,2022-04-27
Ostrov,2,2020-07-08
Uherské Hradiště,6,2021-09-23
Beroun,32,2011-03-29
Chomutov,22,2018-12-11
Jirkov,-2,2002-07-17
Česká Lípa,4,2005-03-12
Litvínov,8,2022-05-13
Tábor,34,2023-02-03
Brno,0,2017-02-03
Havířov,19,2007-09-28
Louny,-1,2003-01-20
Louny,27,2009-02-14
Žďár nad Sázavou,-3,2004-10-12
Ostrava,4,2006-09-08
Benešov,1,2006-05-25
Kroměříž,16,2001-04-02
Teplice,31,2000-11-30
Tábor,25,2015-05-21
Břeclav,-2,2007-01-15
Břeclav,33,2009-08-25
Pelhřimov,-6,2000-09-08
Uherský Brod,16,2000-09-22
Ústí nad Labem,26,2006-05-12
Šumperk,-1,2022-03-25
Přerov,8,2015-02-24
Litvínov,33,2022-12-17
Třebíč,11,2012-11-16
Pardubice,-2,2020-08-29
Olomouc,1,2019-05-12
České Budějovice,26,2011-08-30
Žďár nad Sázavou,11,2001-11-10
Teplice,-1,2019-01-01
Benešov,31,2003-06-12
Kopřivnice,34,2022-05-24
Teplice,7,2005-04-06
Louny,27,2019-12-23
České Budějovice,-5,2008-06-22
Trutnov,-13,2014-10-03
Ostrov,24,2011-01-19
Praha,-10,2022-05-07
Hradec Králové,32,2014-05-26
Ostrov,-3,2005-09-12
Jihlava,14,2004-11-02
Kolín,16,2013-10-29
Kopřivnice,34,2012-05-28
Olomouc,15,2011-09-14
Česká Lípa,29,2004-11-13
Brno,2,2016-10-13
Zlín,-9,2002-05-08
Vsetín,10,2012-05-14
Liberec,8,2007-08-04
Frýdek-Místek,26,2020-10-29
Jeseník,0,2002-12-08
Česká Lípa,20,2014-08-04
Plzeň,22,2004-02-26
Olomouc,22,2001-11-02
Břeclav,17,2011-06-19
Ústí nad Labem,18,2015-01-12
Jablonec nad Nisou,22,2018-08-04
Valašské Meziříčí,34,2019-11-09
Šumperk,-5,2017-07-26
Brno,34,2015-10-24
Olomouc,-3,2022-10-23
Nový Jičín,8,2018-03-13
Jeseník,16,2003-06-04
Brandýs nad Labem-Stará Boleslav,21,2018-12-22
Havířov,14,2023-01-13
Olomouc,20,2012-06-18
Klatovy,23,2000-10-10
Jindřichův Hradec,9,2015-10-23
Litoměřice,-7,2000-01-19
Rumburk,9,2003-06-21
Rumburk,-2,2018-09-22
Děčín,-5,2018-10-20
Český Těšín,-5,2000-12-19
Zlín,7,2008-02-16
Prostějov,14,2010-06-16
Louny,-9,2002-07-10
Brandýs nad Labem-Stará Boleslav,-9,2013-03-17
Chomutov,-9,2008-04-12
Hradec Králové,27,2015-08-09
Česká Lípa,-9,2012-12-08
Prostějov,30,2002-06-26
Beroun,-3,2006-06-01
Beroun,16,2011-10-01
Benešov,3,2007-02-20
Valašské Meziříčí,-10,2001-07-10
Zlín,25,2014-03-27
Mladá Boleslav,-12,2013-08-22
Český Těšín,-3,2019-10-27
Olomouc,16,2005-06-24
Kladno,3,2008-10-27
Praha,12,2016-05-27
Liberec,18,2014-08-27
Hradec Králové,-4,2013-11-07
Jirkov,16,2013-10-14
Pardubice,-2,2007-04-19
Brno,29,2015-10-09
Ostrov,-14,2002-03-21
Hradec Králové,6,2019-01-03
Litoměřice,18,2015-01-06
Jindřichův Hradec,1,2005-02-01
Trutnov,-14,2016-11-09
Kladno,24,2020-06-18
Louny,9,2017-04-17
Kroměříž,5,2004-02-27
Kopřivnice,-15,2013-10-05
Ostrov,-3,2006-09-15
Havířov,-6,2003-03-14
Rumburk,-1,2015-02-16
Trutnov,9,2010-04-04
Trutnov,29,2012-03-16
Beroun,17,2015-06-29
Teplice,-9,2010-04-24
Jeseník,3,2014-11-07
Tábor,9,2007-07-20
Tábor,20,2007-06-12
Žatec,-9,2022-01-04
Rakovník,34,2014-04-29
Jindřichův Hradec,18,2001-12-20
Uherský Brod,11,2002-10-22
Trutnov,19,2017-10-04
Plzeň,-15,2008-04-27
Olomouc,5,2020-11-24
Havířov,14,2001-06-18
Kroměříž,19,2002-05-27
Nový Jičín,2,2016-09-19
Pardubice,12,2010-08-11
Uherský Brod,29,2018-01-09
Blansko,10,2019-04-18
Uherský Brod,14,2011-04-02
Chomutov,16,2001-10-08
Přerov,14,2017-02-07
Kroměříž,32,2004-12-18
Teplice,29,2015-07-23
Ostrov,28,2005-07-24
Ostrava,34,2010-12-24
Náchod,14,2014-09-22
Hradec Králové,7,2006-02-28
Uherské Hradiště,34,2003-10-25
Zlín,17,2018-10-19
Jindřichův Hradec,31,2020-06-24
Jeseník,32,2012-11-24
Olomouc,9,2021-11-12
Rumburk,21,2020-04-18
Brno,19,2016-04-20
Valašské Meziříčí,30,2007-06-25
Jičín,9,2016-09-01
Rumburk,28,2022-03-20
Děčín,14,2017-06-28
Sušice,-1,2000-10-09
Uherské Hradiště,1,2010-05-12
Praha,34,2005-08-31
Rumburk,10,2007-09-05
Ostrava,9,2022-06-25
Plzeň,32,2002-06-24
Louny,12,2007-11-15
Cheb,-15,2023-02-13
České Budějovice,3,2018-09-03
Louny,21,2011-11-25
Uherský Brod,30,2015-01-17
Blansko,4,2012-03-03
Prostějov,6,2011-01-22
Přerov,33,2012-01-19
Žatec,30,2009-12-19
Litvínov,22,2022-03-10
Jeseník,23,2003-12-03
Kopřivnice,34,2003-07-29
Jičín,6,2009-03-12
Uherský Brod,19,2008-01-16
Kolín,19,2018-12-30
Kladno,-14,2002-10-15
Jirkov,7,2006-12-14
Jirkov,3,2007-03-29
Jirkov,27,2016-05-14
Jindřichův Hradec,-5,2002-05-25
Pelhřimov,-15,2021-09-06
Zlín,-2,2015-02-20
Ostrov,2,2005-12-03
Ostrava,22,2004-02-14
Hradec Králové,26,2004-08-05
Olomouc,21,2021-08-06
Blansko,-7,2002-06-20
Hradec Králové,-6,2022-09-28
Sušice,27,2000-11-15
Kopřivnice,14,2014-04-24
Louny,-6,2007-03-07
Rakovník,-15,2011-04-05
Kladno,-10,2010-05-07
Ústí nad Labem,-7,2013-06-14
Jihlava,7,2022-01-25
Jičín,2,2004-10-16
Mladá Boleslav,33,2001-09-15
Žatec,-7,2004-05-08
Litvínov,23,2005-04-04
České Budějovice,14,2011-12-19
Plzeň,-12,2004-10-08
Trutnov,1,2022-08-31
Nový Jičín,-10,2014-01-25
Jindřichův Hradec,3,2007-04-19
Blansko,29,2012-05-19
Ostrov,4,2001-05-06
Břeclav,-4,2001-09-15
Uherské Hradiště,-10,2008-07-29
Prostějov,31,2012-04-12
Rakovník,17,2022-09-04
Tábor,-9,2010-06-22
Chomutov,29,2002-05-09
Uherské Hradiště,5,2012-03-04
Liberec,11,2013-02-21
Litoměřice,32,2002-06-12
Zlín,-5,2011-01-23
Náchod,3,2003-10-05
Litvínov,14,2005-11-09
Litoměřice,-12,2020-11-20
Chomutov,14,2016-06-18
Jeseník,1,2008-02-02
Žďár nad Sázavou,19,2011-07-30
Tábor,14,2009-09-22
Náchod,18,2013-04-25
Liberec,16,2004-06-14
Benešov,18,2023-01-17
Rakovník,-9,2001-02-27
Liberec,6,2020-06-08
Tábor,31,2016-01-08
Kopřivnice,-9,2021-02-08
Cheb,18,2009-08-06
Český Těšín,16,2002-12-01
Jihlava,33,2011-01-11
Brno,-8,2000-11-08
Trutnov,13,2018-04-01
Náchod,12,2007-12-05
Beroun,-11,2008-02-22
Mladá Boleslav,-9,2021-12-30
Brno,2,2017-10-30
Beroun,11,2003-11-10
Cheb,21,2006-06-06
Olomouc,14,2013-04-21
Kroměříž,28,2001-02-12
Benešov,-10,2011-03-23
Žatec,30,2002-03-29
Vsetín,-12,2016-02-09
Jičín,17,2000-01-10
Teplice,-12,2008-09-10
Vsetín,3,2006-01-22
Kladno,7,2003-01-05
Cheb,-8,2012-10-16
Jindřichův Hradec,-10,2000-11-15
Louny,17,2014-09-03
Kolín,32,2015-01-03
Kolín,6,2002-05-28
Cheb,31,2020-11-22
Česká Lípa,31,2012-09-05
Jindřichův Hradec,-11,2007-09-12
Jihlava,10,2020-09-09
Jablonec nad Nisou,1,2013-06-01
Klatovy,-11,2017-12-22
Litvínov,-4,2000-06-12
Jičín,3,2007-10-25
Brno,17,2005-01-02
Blansko,-1,2008-05-20
Žatec,24,2015-10-26
Kolín,33,2007-06-21
Blansko,25,2011-11-08
Louny,18,2006-02-20
Jirkov,25,2009-09-13
Jablonec nad Nisou,23,2004-05-02
Děčín,31,2010-04-02
Karviná,12,2003-03-07
Frýdek-Místek,-6,2000-06-12
Teplice,31,2012-10-29
Rumburk,-7,2020-07-03
Pelhřimov,5,2007-03-21
Frýdek-Místek,-2,2021-11-27
Vsetín,-11,2020-09-20
Děčín,6,2004-11-01
Trutnov,7,2011-12-01
Hradec Králové,14,2002-11-06
Pardubice,16,2005-12-11
Rakovník,17,2009-01-21
Břeclav,25,2011-07-13
Benešov,6,2014-07-07
Ostrava,20,2013-03-05
Litvínov,-6,2005-10-05
České Budějovice,15,2010-01-29
Karviná,2,2009-03-29
Kladno,-10,2007-10-20
Kladno,29,2020-12-16
Trutnov,9,2009-04-04
Český Těšín,32,2000-10-25
České Budějovice,21,2014-12-10
Sušice,9,2002-02-20
Česká Lípa,-8,2018-04-26
Ústí nad Labem,6,2004-06-06
Vsetín,7,2018-10-08
Žďár nad Sázavou,12,2003-04-08
Plzeň,-11,2006-07-18
Brno,-2,2022-05-02
Jindřichův Hradec,25,2004-02-22
Zlín,-1,2002-05-01
Kolín,18,2016-05-04
Praha,-10,2001-02-21
Liberec,10,2013-12-08
Český Těšín,-7,2009-03-31
Litvínov,5,2009-01-23
Chomutov,-15,2013-06-14
Brno,-10,2019-05-25
Sušice,-8,2017-11-16
Beroun,-11,2000-02-22
Kopřivnice,5,2018-11-27
Šumperk,27,2016-05-19
Sušice,2,2014-01-07
Teplice,21,2005-09-10
Brno,-3,2021-04-18
Břeclav,8,2000-05-30
Kladno,-5,2009-05-17
Šumperk,10,2017-07-17
Pardubice,11,2021-03-25
Trutnov,-12,2021-12-15
Cheb,-12,2001-04-21
Břeclav,34,2000-09-19
Plzeň,2,2004-03-23
Česká Lípa,30,2012-12-10
Brno,-3,2013-11-24
Kolín,-13,2018-09-04
Náchod,-11,2011-10-29
Blansko,5,2019-12-24
Šumperk,22,2006-10-02
Havířov,-6,2004-07-20
Blansko,6,2000-09-10
Nový Jičín,19,2013-11-28
Český Těšín,23,2002-09-17
Jičín,24,2006-09-15
Pardubice,-12,2012-01-09
Chomutov,16,2004-05-16
Prostějov,13,2013-07-19
Zlín,-2,2019-07-28
Brandýs nad Labem-Stará Boleslav,9,2022-12-07
Uherské Hradiště,27,2018-05-19
Jindřichův Hradec,16,2011-11-06
Pardubice,-11,2006-05-09
Jihlava,15,2011-04-11
Nový Jičín,10,2001-07-26
Cheb,25,2018-06-17
Louny,17,2012-12-17
Liberec,3,2003-07-24
Přerov,3,2016-08-28
Jindřichův Hradec,16,2018-04-07
Karviná,-13,2001-02-01
Jirkov,22,2001-04-20
Blansko,1,2013-01-24
Jihlava,19,2000-05-07
Litoměřice,0,2001-10-10
Chomutov,23,2003-05-16
Kladno,34,2003-10-21
Benešov,11,2020-04-26
Brno,-9,2011-03-13
Zlín,34,2003-04-11
Náchod,10,2014-05-02
Ústí nad Labem,-11,2000-09-11
Kopřivnice,31,2007-02-16
Cheb,24,2010-10-11
Prostějov,6,2021-06-04
Vsetín,8,2017-02-25
Přerov,23,2001-08-26
Kolín,29,2013-02-03
Ostrov,8,2004-07-20
Šumperk,21,2022-08-21
Jičín,-11,2015-06-25
Rumburk,-14,2003-07-05
Litoměřice,20,2006-10-09
Litvínov,6,2006-07-18
Jihlava,26,2004-02-15
Cheb,-1,2013-08-18
Frýdek-Místek,-2,2013-08-08
Česká Lípa,-14,2019-03-07
Havířov,28,2005-06-28
Jihlava,17,2019-09-27
Rakovník,19,2022-06-29
Uherské Hradiště,-8,2004-06-27
Zlín,-10,2010-10-04
Klatovy,-1,2020-05-31
Trutnov,34,2017-09-11
Brandýs nad Labem-Stará Boleslav,3,2000-04-04
Jablonec nad Nisou,11,2006-06-26
Karviná,28,2001-01-20
Kladno,12,2019-11-06
Ostrava,34,2003-11-07
Benešov,11,2006-06-11
Teplice,25,2005-02-16
Sušice,28,2003-02-04
Třebíč,4,2007-07-29
Rumburk,24,2005-02-16
Havířov,18,2010-08-31
Vsetín,33,2020-02-29
Vsetín,-2,2005-11-30
Jirkov,1,2010-12-31
Pardubice,34,2006-10-12
Rakovník,12,2010-09-15
Vsetín,25,2016-08-26
Klatovy,22,2007-05-16
Náchod,-2,2018-10-02
Nový Jičín,30,2009-09-22
Jičín,13,2018-10-09
Trutnov,27,2012-03-29
Frýdek-Místek,5,2010-11-07
Jablonec nad Nisou,23,2005-07-09
Trutnov,0,2019-06-18
Brno,13,2002-03-16
Třebíč,31,2015-09-30
Česká Lípa,9,2018-06-01
Valašské Meziříčí,26,2012-04-12
Šumperk,20,2016-04-07
Sušice,-4,2003-07-08
Praha,34,2017-09-23
Žďár nad Sázavou,29,2004-10-25
Trutnov,-11,2014-06-22
Havířov,9,2003-02-14
Náchod,33,2012-03-09
Plzeň,3,2022-07-31
Cheb,-11,2002-11-21
Frýdek-Místek,20,2011-06-10
Uherské Hradiště,-10,2020-09-27
Kolín,20,2018-01-09
Sušice,-13,2010-07-20
Mladá Boleslav,-8,2021-01-29
Plzeň,-4,2006-12-17
Liberec,-7,2005-01-12
Jirkov,22,2001-05-23
Cheb,-5,2007-10-22
Kolín,22,2021-05-06
Plzeň,9,2022-10-29
Brandýs nad Labem-Stará Boleslav,3,2016-11-02
Náchod,34,2015-06-03
Zlín,30,2021-05-14
Jirkov,-4,2022-03-26
Pelhřimov,21,2005-04-11
Havířov,22,2015-05-31
Blansko,29,2012-06-20
Klatovy,-2,2008-01-26
Jirkov,-13,2017-07-31
Pardubice,21,2011-02-04
Liberec,10,2018-07-28
Český Těšín,-7,2014-03-03
Třebíč,16,2015-05-25
Beroun,18,2018-12-07
Děčín,-15,2007-10-31
Mladá Boleslav,12,2011-02-25
Šumperk,-8,2011-12-20
Litvínov,-14,2014-12-09
Vsetín,3,2009-02-12
Jindřichův Hradec,-7,2018-09-09
Kroměříž,-4,2010-07-22
Liberec,-13,2015-05-23
Liberec,14,2009-12-23
Rakovník,30,2019-05-23
Tábor,28,2015-12-31
Ostrov,-13,2020-01-04
Šumperk,9,2009-12-13
Kroměříž,-5,2010-03-08
Jirkov,17,2006-05-01
Mladá Boleslav,7,2020-12-16
Jindřichův Hradec,24,2019-08-06
Rakovník,-15,2007-03-03
Olomouc,-8,2020-11-29
Klatovy,5,2006-12-31
Kopřivnice,0,2014-08-07
Beroun,6,2020-12-02
Benešov,-15,2002-09-24
Brandýs nad Labem-Stará Boleslav,1,2012-01-16
Tábor,22,2016-12-02
Kladno,7,2014-06-07
Teplice,-4,2013-08-31
Kopřivnice,23,2003-02-12
Prostějov,18,2019-03-18
Blansko,8,2022-09-11
Liberec,7,2017-01-19
Louny,-13,2009-07-30
Trutnov,1,2015-08-30
Havířov,-10,2020-11-20
Prostějov,-11,2014-07-28
Benešov,-7,2012-07-04
Klatovy,34,2013-02-22
Rumburk,11,2007-02-07
Jindřichův Hradec,0,2006-12-17
Česká Lípa,16,2017-04-09
České Budějovice,14,2016-04-02
Karviná,-9,2009-03-18
Brno,-5,2020-12-31
Kladno,34,2002-03-29
Rumburk,1,2020-04-20
Kroměříž,1,2003-06-16
Havířov,-8,2011-12-17
Jihlava,6,2002-04-13
Beroun,-7,2018-07-10
Náchod,0,2000-02-04
Teplice,-10,2010-03-14
Valašské Meziříčí,-12,2016-11-30
Jirkov,23,2008-06-12
Rakovník,-10,2006-02-25
Jablonec nad Nisou,-14,2010-09-30
Náchod,21,2014-08-27
Rakovník,-4,2021-04-17
Mladá Boleslav,34,2014-02-27
Frýdek-Místek,34,2000-04-28
Havířov,-7,2018-03-06
Uherské Hradiště,18,2011-09-06
Teplice,-15,2009-05-06
Pardubice,31,2015-08-25
Ostrov,-9,2004-11-30
Jeseník,7,2004-03-10
Kopřivnice,24,2019-10-04
Nový Jičín,2,2021-08-28
Jindřichův Hradec,10,2022-10-04
Prostějov,10,2004-09-13
Plzeň,-4,2006-10-22
Klatovy,27,2004-02-04
Jičín,22,2017-09-08
Šumperk,19,2017-02-14
Mladá Boleslav,31,2008-07-24
Uherské Hradiště,18,2016-12-08
Louny,-6,2019-12-22
Jablonec nad Nisou,18,2008-12-22
Praha,-2,2017-07-17
Mladá Boleslav,4,2013-08-27
Pelhřimov,-3,2008-09-13
Louny,0,2011-04-22
Blansko,24,2008-09-25
Brno,29,2016-06-22
Pardubice,10,2012-10-25
Karviná,22,2006-12-07
Jeseník,34,2014-11-17
Brandýs nad Labem-Stará Boleslav,30,2008-06-04
Karviná,0,2000-11-30
Kladno,12,2006-12-25
Náchod,27,2011-05-27
Brandýs nad Labem-Stará Boleslav,19,2013-06-26
Přerov,25,2008-08-20
Litvínov,23,2015-07-30
Jihlava,31,2013-02-20
Kolín,32,2001-08-29
České Budějovice,-4,2017-02-08
Kladno,-3,2003-08-29
Ústí nad Labem,-15,2011-07-03
Blansko,-4,2000-07-09
Kroměříž,18,2006-07-11
Frýdek-Místek,3,2016-09-22
Plzeň,-2,2003-04-28
Prostějov,34,2000-12-19
Nový Jičín,29,2021-06-11
České Budějovice,27,2018-10-06
Blansko,10,2021-10-28
Chomutov,3,2018-08-02
Náchod,-11,2015-12-14
Šumperk,-5,2018-06-15
Česká Lípa,12,2005-12-06
Praha,9,2017-07-10
Uherský Brod,21,2012-03-23
Česká Lípa,-3,2008-05-01
Šumperk,7,2002-09-24
Zlín,21,2005-02-28
Mladá Boleslav,16,2007-04-01
Jeseník,8,2004-08-12
Rakovník,5,2004-03-28
Sušice,25,2022-08-06
Chomutov,2,2001-12-12
Břeclav,4,2006-09-05
Rumburk,19,2009-07-23
Kolín,13,2009-01-31
Hradec Králové,12,2005-07-15
Uherské Hradiště,0,2022-11-10
Český Těšín,-1,2013-05-28
Louny,2,2018-01-03
Český Těšín,15,2010-01-12
Litoměřice,20,2022-03-18
Valašské Meziříčí,-14,2016-10-01
Jindřichův Hradec,1,2015-03-12
Uherský Brod,-12,2012-11-20
Ostrov,30,2009-08-31
České Budějovice,-10,2012-11-15
Zlín,-2,2019-01-11
Blansko,32,2015-03-03
Děčín,9,2013-03-29
Břeclav,18,2004-12-06
Plzeň,20,2022-07-31
Jeseník,31,2000-01-20
Olomouc,-5,2016-04-18
Třebíč,18,2004-03-04
Hradec Králové,22,2008-02-16
Jirkov,21,2017-11-02
Žatec,29,2021-10-23
Beroun,34,2015-02-27
Brandýs nad Labem-Stará Boleslav,-3,2013-10-02
Plzeň,15,2019-05-29
Teplice,20,2018-11-19
Děčín,4,2001-11-24
Chomutov,13,2022-11-11
Pelhřimov,24,2015-07-03
Havířov,24,2021-09-29
Hradec Králové,5,2003-07-23
Hradec Králové,-1,2010-08-28
Český Těšín,22,2007-09-14
Žďár nad Sázavou,14,2007-03-10
Ostrava,-5,2006-04-10
Zlín,26,2019-08-15
Louny,-4,2017-05-09
Kopřivnice,5,2009-02-20
Pardubice,5,2003-01-16
Uherské Hradiště,-4,2013-08-21
Ostrov,19,2009-11-30
Vsetín,27,2015-12-23
Litvínov,-8,2017-10-08
Tábor,-11,2016-05-08
Teplice,-6,2016-11-12
Prostějov,-3,2011-03-11
Klatovy,-2,2000-03-26
Sušice,15,2018-09-02
Ostrov,-7,2012-06-10
Litvínov,8,2013-08-26
České Budějovice,17,2016-04-21
Česká Lípa,33,2021-11-29
Kladno,15,2001-08-24
Uherský Brod,33,2021-05-08
Kopřivnice,11,2008-07-25
Liberec,22,2000-03-24
Beroun,34,2016-09-02
Břeclav,15,2001-11-21
Teplice,5,2015-05-18
Havířov,23,2007-10-26
Nový Jičín,-4,2009-03-17
České Budějovice,33,2021-06-28
Jirkov,29,2008-10-02
Česká Lípa,32,2009-02-06
Náchod,-3,2014-10-27
Frýdek-Místek,34,2013-10-24
Brno,1,2000-04-09
Brno,16,2007-10-15
Louny,8,2010-05-25
Plzeň,5,2001-07-07
Kopřivnice,-7,2004-11-09
Žďár nad Sázavou,25,2023-01-16
Ústí nad Labem,-10,2002-05-04
Ostrov,30,2008-11-02
Jihlava,23,2011-08-25
Přerov,2,2009-12-21
Uherský Brod,26,2000-05-12
Vsetín,-8,2009-04-22
Zlín,27,2004-04-11
Louny,-10,2013-10-08
Ostrov,10,2003-05-31
Valašské Meziříčí,5,2019-05-09
Uherské Hradiště,1,2010-04-15
Břeclav,15,2014-07-04
Havířov,3,2006-07-16
Přerov,9,2018-08-12
Ústí nad Labem,-9,2016-07-15
Cheb,3,2004-03-16
Zlín,18,2002-12-12
Kladno,-6,2001-11-06
Benešov,34,2019-12-16
Klatovy,32,2009-12-17
Kroměříž,27,2021-06-15
Plzeň,16,2015-08-15
Jindřichův Hradec,27,2008-06-04
Jeseník,-2,2004-09-18
Mladá Boleslav,14,2009-01-13
Olomouc,5,2011-11-23
Litvínov,-3,2004-01-15
Kolín,1,2019-06-07
Kolín,29,2014-10-22
Uherské Hradiště,17,2022-07-14
Česká Lípa,11,2003-08-04
Jirkov,21,2015-12-18
Nový Jičín,14,2013-11-07
Klatovy,1,2012-11-08
Pelhřimov,-9,2015-07-04
Plzeň,-10,2002-12-12
Děčín,27,2015-08-01
Praha,33,2019-02-20
Tábor,0,2012-07-01
Ostrava,30,2023-01-30
Mladá Boleslav,14,2011-07-21
Frýdek-Místek,28,2001-03-02
Sušice,10,2020-10-01
Cheb,-2,2000-04-07
Vsetín,22,2014-04-13
Hradec Králové,-15,2016-05-11
Třebíč,-6,2010-03-16
Ostrava,9,2001-07-01
Rumburk,0,2006-12-02
Jihlava,0,2016-06-19
Jirkov,2,2003-09-27
Cheb,24,2018-08-06
Nový Jičín,32,2023-01-19
České Budějovice,-9,2009-11-02
Děčín,-13,2022-08-02
Havířov,-13,2021-09-25
Uherský Brod,17,2006-04-12
Uherský Brod,-12,2013-05-08
Uherský Brod,-3,2003-05-29
Uherské Hradiště,13,2007-11-21
Uherský Brod,32,2013-10-08
Kladno,-8,2014-07-27
